DATAFLOW,LAST UPDATE,freq,tra_infr,rep_airp,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,FRANKFURT/MAIN airport,2007,481,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,FRANKFURT/MAIN airport,2008,481,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,FRANKFURT/MAIN airport,2009,481,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,FRANKFURT/MAIN airport,2010,481,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,FRANKFURT/MAIN airport,2011,481,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,FRANKFURT/MAIN airport,2012,481,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,FRANKFURT/MAIN airport,2013,481,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,FRANKFURT/MAIN airport,2014,481,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,FRANKFURT/MAIN airport,2015,481,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,FRANKFURT/MAIN airport,2016,481,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,FRANKFURT/MAIN airport,2021,481,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,FRANKFURT/MAIN airport,2022,481,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,FRANKFURT/MAIN airport,2023,481,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,MUENSTER/OSNABRUECK airport,2003,38,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,MUENSTER/OSNABRUECK airport,2004,38,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,MUENSTER/OSNABRUECK airport,2006,38,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,MUENSTER/OSNABRUECK airport,2007,38,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,MUENSTER/OSNABRUECK airport,2008,38,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,MUENSTER/OSNABRUECK airport,2009,38,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,MUENSTER/OSNABRUECK airport,2010,38,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,MUENSTER/OSNABRUECK airport,2011,38,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,MUENSTER/OSNABRUECK airport,2012,38,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,MUENSTER/OSNABRUECK airport,2013,38,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,MUENSTER/OSNABRUECK airport,2014,38,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,MUENSTER/OSNABRUECK airport,2015,38,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,MUENSTER/OSNABRUECK airport,2016,38,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,MUENSTER/OSNABRUECK airport,2021,38,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,MUENSTER/OSNABRUECK airport,2022,38,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,MUENSTER/OSNABRUECK airport,2023,38,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,HAMBURG airport,2003,96,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,HAMBURG airport,2004,96,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,HAMBURG airport,2006,120,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,HAMBURG airport,2007,120,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,HAMBURG airport,2008,120,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,HAMBURG airport,2009,120,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,HAMBURG airport,2010,120,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,HAMBURG airport,2011,120,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,HAMBURG airport,2012,120,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,HAMBURG airport,2013,120,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,HAMBURG airport,2014,120,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,HAMBURG airport,2015,120,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,HAMBURG airport,2016,120,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,HAMBURG airport,2021,120,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,HAMBURG airport,2022,120,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,HAMBURG airport,2023,120,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,KOELN/BONN airport,2003,80,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,KOELN/BONN airport,2004,80,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,KOELN/BONN airport,2006,80,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,KOELN/BONN airport,2007,80,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,KOELN/BONN airport,2008,80,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,KOELN/BONN airport,2009,80,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,KOELN/BONN airport,2010,80,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,KOELN/BONN airport,2011,80,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,KOELN/BONN airport,2012,80,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,KOELN/BONN airport,2013,80,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,KOELN/BONN airport,2014,80,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,KOELN/BONN airport,2015,80,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,KOELN/BONN airport,2016,80,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,KOELN/BONN airport,2021,80,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,KOELN/BONN airport,2022,80,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,KOELN/BONN airport,2023,80,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,DUESSELDORF airport,2012,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,DUESSELDORF airport,2013,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,DUESSELDORF airport,2014,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,DUESSELDORF airport,2015,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,DUESSELDORF airport,2016,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,MUENCHEN airport,2003,202,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,MUENCHEN airport,2004,202,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,MUENCHEN airport,2006,202,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,MUENCHEN airport,2007,202,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,MUENCHEN airport,2008,202,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,MUENCHEN airport,2009,202,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,MUENCHEN airport,2010,202,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,MUENCHEN airport,2011,202,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,MUENCHEN airport,2012,202,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,MUENCHEN airport,2013,202,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,MUENCHEN airport,2014,202,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,MUENCHEN airport,2015,202,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,MUENCHEN airport,2016,202,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,MUENCHEN airport,2021,202,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,MUENCHEN airport,2022,202,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,MUENCHEN airport,2023,202,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,NUERNBERG airport,2003,41,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,NUERNBERG airport,2004,41,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,NUERNBERG airport,2006,41,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,NUERNBERG airport,2007,41,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,NUERNBERG airport,2008,41,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,NUERNBERG airport,2009,41,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,NUERNBERG airport,2010,41,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,NUERNBERG airport,2011,41,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,NUERNBERG airport,2012,41,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,NUERNBERG airport,2013,41,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,NUERNBERG airport,2014,41,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,NUERNBERG airport,2015,41,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,NUERNBERG airport,2016,41,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,NUERNBERG airport,2021,41,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,NUERNBERG airport,2022,41,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,NUERNBERG airport,2023,41,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,LEIPZIG/HALLE airport,2003,40,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,LEIPZIG/HALLE airport,2004,40,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,LEIPZIG/HALLE airport,2006,40,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,LEIPZIG/HALLE airport,2007,40,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,LEIPZIG/HALLE airport,2008,40,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,LEIPZIG/HALLE airport,2009,40,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,LEIPZIG/HALLE airport,2010,40,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,LEIPZIG/HALLE airport,2011,40,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,LEIPZIG/HALLE airport,2012,40,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,LEIPZIG/HALLE airport,2013,40,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,LEIPZIG/HALLE airport,2014,40,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,LEIPZIG/HALLE airport,2015,40,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,LEIPZIG/HALLE airport,2016,40,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,LEIPZIG/HALLE airport,2021,40,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,LEIPZIG/HALLE airport,2022,40,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,LEIPZIG/HALLE airport,2023,40,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,STUTTGART airport,2003,78,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,STUTTGART airport,2004,78,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,STUTTGART airport,2006,78,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,STUTTGART airport,2007,78,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,STUTTGART airport,2008,78,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,STUTTGART airport,2009,78,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,STUTTGART airport,2010,78,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,STUTTGART airport,2011,78,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,STUTTGART airport,2012,78,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,STUTTGART airport,2013,78,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,STUTTGART airport,2014,78,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,STUTTGART airport,2015,78,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,STUTTGART airport,2016,78,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,STUTTGART airport,2021,78,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,STUTTGART airport,2022,78,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,STUTTGART airport,2023,78,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,BERLIN-TEGEL airport,2003,73,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,BERLIN-TEGEL airport,2006,73,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,BERLIN-TEGEL airport,2007,73,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,BERLIN-TEGEL airport,2008,73,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,BERLIN-TEGEL airport,2009,73,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,BERLIN-TEGEL airport,2010,91,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,BERLIN-TEGEL airport,2011,91,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,BERLIN-TEGEL airport,2012,91,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,BERLIN-TEGEL airport,2013,91,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,BERLIN-TEGEL airport,2014,91,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,BERLIN-TEGEL airport,2015,91,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,BERLIN-TEGEL airport,2016,91,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,HANNOVER airport,2012,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,HANNOVER airport,2013,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,HANNOVER airport,2014,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,HANNOVER airport,2015,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,HANNOVER airport,2016,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,BREMEN airport,2012,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,BREMEN airport,2013,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,BREMEN airport,2014,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,BREMEN airport,2015,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,BREMEN airport,2016,0,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,BILLUND airport,2003,19,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,BILLUND airport,2004,19,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,BILLUND airport,2006,19,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,BILLUND airport,2007,19,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,BILLUND airport,2008,19,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,BILLUND airport,2009,19,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,BILLUND airport,2010,19,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,BILLUND airport,2011,19,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,BILLUND airport,2012,19,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,BILLUND airport,2013,19,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,BILLUND airport,2014,19,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,BILLUND airport,2015,19,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,BILLUND airport,2016,19,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,BILLUND airport,2018,28,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,BILLUND airport,2019,28,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,BILLUND airport,2020,28,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,BILLUND airport,2021,28,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,BILLUND airport,2022,28,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,BILLUND airport,2023,28,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,KOBENHAVN/KASTRUP airport,2003,80,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,KOBENHAVN/KASTRUP airport,2004,80,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,KOBENHAVN/KASTRUP airport,2006,80,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,KOBENHAVN/KASTRUP airport,2007,80,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,KOBENHAVN/KASTRUP airport,2008,80,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,KOBENHAVN/KASTRUP airport,2009,80,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,KOBENHAVN/KASTRUP airport,2010,80,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,KOBENHAVN/KASTRUP airport,2011,80,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,KOBENHAVN/KASTRUP airport,2012,80,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,KOBENHAVN/KASTRUP airport,2013,80,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,KOBENHAVN/KASTRUP airport,2014,80,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,KOBENHAVN/KASTRUP airport,2015,80,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,KOBENHAVN/KASTRUP airport,2016,80,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,KOBENHAVN/KASTRUP airport,2018,111,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,KOBENHAVN/KASTRUP airport,2019,111,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,KOBENHAVN/KASTRUP airport,2020,111,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,KOBENHAVN/KASTRUP airport,2021,111,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,KOBENHAVN/KASTRUP airport,2022,111,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,KOBENHAVN/KASTRUP airport,2023,111,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,LENNART MERI TALLINN airport,2003,16,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,LENNART MERI TALLINN airport,2004,20,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,LENNART MERI TALLINN airport,2005,21,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,LENNART MERI TALLINN airport,2006,21,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,LENNART MERI TALLINN airport,2007,21,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,LENNART MERI TALLINN airport,2008,33,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,LENNART MERI TALLINN airport,2009,35,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,LENNART MERI TALLINN airport,2010,35,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,LENNART MERI TALLINN airport,2011,35,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,LENNART MERI TALLINN airport,2012,35,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,LENNART MERI TALLINN airport,2013,35,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,LENNART MERI TALLINN airport,2014,35,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,LENNART MERI TALLINN airport,2015,35,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,LENNART MERI TALLINN airport,2016,35,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,LENNART MERI TALLINN airport,2017,35,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,LENNART MERI TALLINN airport,2018,35,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,LENNART MERI TALLINN airport,2019,35,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,LENNART MERI TALLINN airport,2020,35,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,LENNART MERI TALLINN airport,2021,31,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,ATHINAI/ELEFTHERIOS VENIZELOS airport,2007,147,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,ATHINAI/ELEFTHERIOS VENIZELOS airport,2008,168,,
ESTAT:AVIA_IF_TYP(1.0),20/02/26 23:00:00,Annual,Check-in facilities,ATHINAI/ELEFTHERIOS VENIZELOS airport,2009,157,,
